player_id,full_name,first_name,last_name,position,fantasy_positions,team,status,age,height,weight,espn_id,yahoo_id,sportradar_id,rotowire_id,rotoworld_id
5260,Vyncint Smith,Vyncint,Smith,WR,WR,,Active,27.0,75,195,3155188.0,31588.0,a63918a5-da89-40d9-8518-30a3e0e46da1,12979.0,
1701,Eric Rogers,Eric,Rogers,WR,WR,,Active,30.0,76,195,,27338.0,bb710777-1fa3-45e0-877b-4331b35ce476,8929.0,9105.0
11630,Roman Wilson,Roman,Wilson,WR,WR,PIT,Active,24.0,70,186,,,43563ab6-46b9-44d3-aaf2-bc1eb4d1f8d1,17043.0,
1606,Jumal Rolle,Jumal,Rolle,CB,DB,,Inactive,30.0,"6'0""",188,16219.0,27011.0,152ebb93-95a9-410a-a6c4-a93184fda16a,9237.0,
8565,Bryce Watts,Bryce,Watts,CB,DB,,Active,,72,180,,,b87261a0-ca24-11ec-9f1c-b7114d38a85b,16311.0,
7129,Blake Brandel,Blake,Brandel,T,OL,MIN,Active,28.0,78,315,3930270.0,32873.0,44dd8731-122b-4f26-a599-10c5aa37acbc,14825.0,
7083,Tyler Huntley,Tyler,Huntley,QB,QB,,Active,27.0,73,205,4035671.0,32993.0,7c226f73-a59f-4db6-ad98-2766d05d4d5a,14563.0,
764,Derek Hagan,Derek,Hagan,WR,WR,,Inactive,32.0,"6'2""",215,9668.0,,1618d8c3-dc48-496c-91a3-ccdc9ccbb015,,
12735,Caleb Lohner,Caleb,Lohner,TE,TE,,Active,23.0,79,250,,,88a09f4b-3cc1-4e70-bf4c-9b1503ecb89f,18822.0,
12393,Nik Constantinou,Nik,Constantinou,P,P,,Active,,75,225,,,66b8f5c0-0f07-11ef-9034-c934d438cacb,,
11798,Zion Logue,Zion,Logue,DL,DL,,Active,23.0,78,314,,,17805ded-83cc-49b2-95f1-855841dcede5,17949.0,
726,Tyler Polumbus,Tyler,Polumbus,T,OL,,Inactive,35.0,"6'8""",308,11572.0,900018.0,9798d4cd-516f-4b1a-b388-cafe570db95b,7136.0,
1463,Knile Davis,Knile,Davis,RB,RB,,Inactive,28.0,"5'10""",227,15832.0,26719.0,a0e27c0c-0b7e-4da4-b228-1a366b09596e,8600.0,8467.0
12774,Joe Huber,Joe,Huber,OG,OG,MIN,Active,23.0,77,310,,,7ace3310-2313-11f0-bc3a-911fc8f8cbe7,,
12288,Mathieu Severance,Mathieu,Severance,RB,RB,,Active,,68,191,,,e8eb3a30-0c7d-11ef-ba0f-0dc4f02f932d,,
7570,Player Invalid,Player,Invalid,WR,WR,,Inactive,,,,,,,,
2636,Jarred Haggins,Jarred,Haggins,WR,WR,,Active,33.0,72,202,2512506.0,,15a00d57-12c9-4fb5-a73e-4afca370c73d,,
12449,Jack Wilson,Jack,Wilson,T,,IND,Inactive,25.0,83,310,,,8451d680-8656-11ef-83c9-6d5ca970f5b7,18488.0,
8137,George Pickens,George,Pickens,WR,WR,DAL,Active,24.0,75,200,,,018e8f25-54e5-44f1-967a-7ff237f1c52f,15853.0,
800,Aaron Williams,Aaron,Williams,SS,DB,,Inactive,30.0,"6'0""",199,14045.0,24821.0,becd2875-f4c1-45a5-8676-f6fb25b30fe9,7523.0,6444.0
5987,Alexander Mattison,Alexander,Mattison,RB,RB,MIA,Inactive,27.0,71,220,4048244.0,31934.0,ae4faec0-509d-4080-b5cb-d1a44d062858,13477.0,13958.0
12046,Chevan Cordeiro,Chevan,Cordeiro,QB,QB,,Active,,73,200,,,354d9700-0720-11ef-92a9-7d763f517abf,17698.0,
8748,TJ Carter,TJ,Carter,DB,DB,,Active,24.0,71,193,,,b912dd90-d20a-11ec-b088-a57acd83a59a,16235.0,
383,Robert Ayers,Robert,Ayers,DE,DL,,Inactive,35.0,"6'3""",275,12432.0,9282.0,65bc0f5a-a755-4be4-84b6-a9324a1bdced,6060.0,5261.0
7221,Mike Horton,Mike,Horton,G,OL,,Active,25.0,76,325,3916943.0,33142.0,d4acfff4-7bee-49f7-abc2-3847a8b85dce,14970.0,
12127,Duke Clemens,Duke,Clemens,OL,OL,,Active,24.0,76,305,,,2c0b34c0-07bd-11ef-a977-0316dd02e472,,
940,Andre Holmes,Andre,Holmes,WR,WR,,Inactive,33.0,76,210,14403.0,25234.0,996974b8-2e0a-47d9-90a7-c3455192d06b,7405.0,6954.0
8062,Coy Cronk,Coy,Cronk,T,OL,,Active,26.0,76,318,,,86533fa3-a5f5-41c7-9942-e33ba6b5c18c,15678.0,
5793,Davond Dade,Davond,Dade,DE,DL,,Active,,75,260,3045643.0,31790.0,7421cd81-9b89-499a-9c8f-08a97cd873fd,13388.0,
5430,Timon Parris,Timon,Parris,T,"OL,OT",,Active,26.0,78,330,3049959.0,31403.0,5e8ec29b-9769-4071-b9f8-3722cd138fc1,12940.0,
7665,Landon Dickerson,Landon,Dickerson,OL,OL,PHI,Active,26.0,78,332,,,6a904c64-5425-4f6d-b35a-1b72eaa256c6,15426.0,
903,Chris Jones,Chris,Jones,P,P,,Active,32.0,72,205,14723.0,25431.0,4d1f4c44-3666-4014-95fc-4b0013b6d9a5,8021.0,
3062,Sean Payton,Sean,Payton,,,,Inactive,,,,,,,,8355.0
6396,Austin Fort,Austin,Fort,TE,TE,,Active,26.0,76,244,3125402.0,32191.0,92c3ccc0-b808-4852-a65d-c2c7e9118cef,14062.0,
3264,Joshua Perry,Joshua,Perry,ILB,LB,,Inactive,27.0,76,252,2976306.0,29336.0,69a0a587-2b93-4edd-8bea-57c6a1bb8ef2,11099.0,
12697,Antwaun Powell-Ryland,Antwaun,Powell-Ryland,DE,DL,,Active,23.0,74,258,,,63ddbf22-f7f5-4552-8617-142b2417ee64,18671.0,
11672,JC Latham,JC,Latham,OL,OL,TEN,Active,22.0,78,342,,,f610a744-8d29-4bc3-99d6-595aae0ace8f,17713.0,
4609,Matthew Godin,Matthew,Godin,DE,DL,,Active,28.0,78,295,2977636.0,30804.0,bcab1a88-9852-414c-986b-5df3e4bb478a,12393.0,
3909,Sam Ficken,Sam,Ficken,K,K,,Active,30.0,73,191,2582139.0,30038.0,f61e6429-3f9b-478c-8697-e00fe813ce9c,11610.0,12088.0
2946,Diandre Campbell,Diandre,Campbell,WR,WR,,Inactive,27.0,"6'2""",206,2509475.0,28795.0,67603eaf-6084-4c4c-82b0-e23188ee4b92,10770.0,
2489,Tony Steward,Tony,Steward,LB,LB,,Inactive,27.0,"6'0""",241,2576504.0,28576.0,634edfaf-81f7-4603-af30-0f08f58269ad,10477.0,
495,Michael Bennett,Michael,Bennett,DE,DL,,Injured Reserve,36.0,76,274,12762.0,9568.0,485369eb-3586-4aa2-9628-77d954f23da3,6381.0,5530.0
8179,Snoop Conner,Snoop,Conner,RB,RB,,Active,24.0,70,222,,,2b7f2ddb-f70a-4c67-a10f-967fc873e7d8,15897.0,
12066,Elijah Collins,Elijah,Collins,RB,RB,,Active,24.0,72,212,,,f0da68b0-0723-11ef-81a5-33cf783c5248,18282.0,
5070,Jordan Lasley,Jordan,Lasley,WR,WR,,Inactive,25.0,73,213,3134302.0,31132.0,be898c2b-4780-4c33-a54b-e93ab2822bec,12543.0,
3700,Arjen Colquhoun,Arjen,Colquhoun,CB,DB,,Inactive,25.0,"6'1""",202,2576260.0,29890.0,,11370.0,
11504,Jose Barbon,Jose,Barbon,WR,WR,,Active,23.0,72,185,,,03944ec0-f66e-11ed-823b-d335e7ef7897,16696.0,
8405,Tariq Carpenter,Tariq,Carpenter,DB,DB,,Active,24.0,75,230,,,9696758c-efb4-4e6e-804b-a94a3309d577,16285.0,
791,Cedric Thornton,Cedric,Thornton,DT,"DB,DL",,Inactive,32.0,"6'4""",295,14310.0,25048.0,1e110bd9-4eca-410f-82ed-e4d8af131574,7874.0,
5962,KeeSean Johnson,KeeSean,Johnson,WR,WR,,Active,26.0,73,201,3124537.0,32006.0,7e8f4076-25e1-41e5-8e71-f70397a3729d,13628.0,14195.0
4616,Gimel President,Gimel,President,OLB,LB,,Inactive,28.0,75,275,2971022.0,30803.0,69abeeed-ad7d-46a8-a1a2-ce0c0a1c3afe,12415.0,12891.0
8135,Treylon Burks,Treylon,Burks,WR,WR,TEN,Inactive,25.0,74,225,,,45763342-0208-46ab-a5d2-6c6e4ff66b66,15896.0,
8683,Joey Blount,Joey,Blount,DB,DB,ARI,Active,26.0,73,195,,,6604be40-cd99-11ec-b94f-57e6927758e6,16453.0,
5450,Skai Moore,Skai,Moore,LB,LB,,Active,27.0,74,225,3048912.0,31372.0,6bfc1107-7883-47db-85ef-3f8f24222a20,12967.0,
4425,Jason King,Jason,King,G,OL,,Active,28.0,76,310,2977770.0,30665.0,82d57e35-193d-4f1f-ae40-f73b4c4c15c0,12927.0,
2012,Chase Vaughn,Chase,Vaughn,ILB,LB,,Inactive,28.0,"6'2""",242,17438.0,,b360c614-ada9-42fd-831d-6d35062ecae7,,
7053,Daniel Thomas,Daniel,Thomas,DB,DB,,Active,27.0,70,215,4035505.0,32827.0,15a6249f-f4cf-47c2-8251-8a3a802b3db0,14687.0,
7694,Tommy Tremble,Tommy,Tremble,TE,TE,CAR,Active,25.0,76,250,,,cbee2fd3-e5f2-4316-bffd-531f1873f032,15371.0,
8656,Tyshaun James,Tyshaun,James,WR,WR,,Active,23.0,74,214,,,4afcff10-cc7f-11ec-8d55-87af3a9174bd,16331.0,
12102,Andre' Sam,Andre',Sam,DB,DB,,Active,26.0,70,194,,,9d76b520-072d-11ef-a877-6b032c0eabad,18004.0,
7418,Broc Rutter,Broc,Rutter,QB,QB,,Active,24.0,74,204,,33202.0,2162bbf8-b5a1-4c8b-9a44-97efcd175592,14872.0,
5304,Brian Allen,Brian,Allen,OL,OL,,Inactive,28.0,74,303,3134666.0,31081.0,ad9a0044-67f0-4303-ab38-a8459e32a9cb,12656.0,13242.0
6153,Dexter Williams,Dexter,Williams,RB,RB,,Active,25.0,71,212,3932449.0,32026.0,a2e0f742-e608-4e29-99cd-e7cd765afba1,13670.0,14175.0
13053,Daniel Jackson,Daniel,Jackson,WR,WR,,Active,23.0,72,195,,,ba758140-255b-11f0-9086-8b7ff6c4841b,18571.0,
5418,D'Juan Hines,D'Juan,Hines,OLB,LB,,Inactive,27.0,73,235,3040024.0,31679.0,23489c12-9efd-4a72-a43a-38d2981caca3,13051.0,
9484,Tucker Kraft,Tucker,Kraft,TE,TE,GB,Active,24.0,77,259,,,3a084c5f-6b9f-4703-a0c7-1566bc4b1129,16649.0,
838,Phillip Taylor,Phillip,Taylor,NT,DL,,Inactive,33.0,75,343,13968.0,24808.0,29eb7ecf-3967-4bc4-812f-9ffa947b34ff,7466.0,6537.0
6198,Andrew Ankrah,Andrew,Ankrah,DE,"DL,LB",,Active,25.0,76,248,3049326.0,31824.0,7bca471d-9352-4fd7-ac8c-42efcdcf3c27,13935.0,
10215,Jake Haener,Jake,Haener,QB,QB,,Active,26.0,73,200,,,70376919-8220-4128-a089-72d5b10f2346,16912.0,
2574,Duplicate Player,Duplicate,Player,DE,DL,,Inactive,25.0,"6'4""",217,2512212.0,,,,
6436,Malik Reed,Malik,Reed,LB,"DL,LB",,Active,27.0,74,235,3124634.0,32220.0,7f35aa83-30f3-4997-b5de-11b0c19e90cb,13907.0,
3401,Tyler Matakevich,Tyler,Matakevich,LB,LB,,Active,32.0,73,235,2976249.0,29480.0,b217c699-2eb4-4c60-9d7f-2df8e4232009,11129.0,
11597,Theo Johnson,Theo,Johnson,TE,TE,NYG,Active,24.0,78,264,,,a5d4bb1d-c130-47c2-808a-2dd1f85005fb,17021.0,
1090,Robert Golden,Robert,Golden,SS,DB,,Inactive,30.0,"5'11""",202,15213.0,26222.0,77f923a3-67cd-4957-931d-b3865bdd3f6e,8563.0,
12092,Josh DeBerry,Josh,DeBerry,CB,DB,,Active,23.0,71,184,,,f20db790-072e-11ef-b888-c5a88223ce52,18250.0,
7695,Osa Odighizuwa,Osa,Odighizuwa,DT,DL,DAL,Active,27.0,74,280,,,5bc24739-494e-4d0c-beae-e15231743bcf,15284.0,
11270,Hassan Hall,Hassan,Hall,RB,RB,,Active,24.0,70,196,,,25c29aa0-eaee-11ed-9987-f5ca5f2343d6,17244.0,
13056,David Gbenda,David,Gbenda,LB,LB,,Active,,72,236,,,0d06a4c0-2561-11f0-af22-1731557928d7,19027.0,
5076,John Kelly,John,Kelly,RB,RB,,Active,28.0,70,205,3915381.0,31145.0,27156b0b-e82d-4d02-8a04-ca1891d77110,12555.0,13212.0
6091,Jovon Durante,Jovon,Durante,WR,WR,,Inactive,,"6'0""",165,,,,,
11576,Braelon Allen,Braelon,Allen,RB,RB,NYJ,Active,21.0,73,235,,,d7f72deb-c1e2-47a2-b651-887f0e33dc44,17702.0,
3556,Christian Powell,Christian,Powell,RB,RB,,Active,31.0,72,235,,29492.0,8d992d52-fe0f-4188-820c-a38a52f72975,11648.0,
12647,Billy Bowman,Billy,Bowman,DB,DB,ATL,Active,22.0,70,194,,,4f423d1f-622b-45e7-a8c7-18d37d27978b,18618.0,
1602,Jesse Williams,Jesse,Williams,DT,DL,,Inactive,26.0,"6'3""",323,16029.0,26760.0,1a7d9526-76d9-4267-b083-c919560ee4b5,8671.0,
8169,Tre Turner,Tre,Turner,WR,WR,,Active,,73,184,,,e7642500-d3a4-11ec-96a0-c3471a31202c,15822.0,
11980,Ja'Mion Franklin,Ja'Mion,Franklin,DT,DL,,Active,25.0,73,311,,,7c2a54a0-0703-11ef-8631-41a49cae95c3,18123.0,
7681,Baron Browning,Baron,Browning,LB,"DL,LB",ARI,Active,26.0,75,255,,,faf72326-5e36-4bdd-9843-5d2a6b4ee6b4,15422.0,
4474,Korren Kirven,Korren,Kirven,OT,OL,,Inactive,27.0,76,311,2979850.0,30475.0,e9ac5b01-b0e7-41b3-a8cc-ea012faa0fe3,12520.0,
6425,Justice Powers,Justice,Powers,G,OL,,Active,25.0,75,295,4239813.0,32177.0,e394ceed-c6a1-44c7-a80a-a8d2cd12d088,14052.0,
12555,Donovan Jackson,Donovan,Jackson,OL,OL,MIN,Active,22.0,76,315,,,9288ff3b-b790-48b3-b463-f140a27d3654,18782.0,
425,Clay Matthews,Clay,Matthews,LB,LB,,Active,35.0,75,255,12438.0,9290.0,b5a6d6f3-73a9-4d70-bfa1-786bf166d14c,6072.0,5278.0
7625,Joe Tryon-Shoyinka,Joe,Tryon-Shoyinka,LB,"DL,LB",CLE,Active,26.0,77,260,,,933edc6a-9617-4957-8f64-62a11bc43e6c,15585.0,
5629,Kevin Toliver,Kevin,Toliver,CB,DB,,Active,28.0,74,192,3843234.0,31667.0,3c20f5c4-3ac8-47aa-ba3c-c09ddf94c814,12597.0,
10923,Dorian Williams,Dorian,Williams,LB,LB,BUF,Active,24.0,74,230,,,2d51bf60-ea75-4142-a00a-8b152a91e59f,16951.0,
2548,Akeem King,Akeem,King,CB,DB,,Active,29.0,73,215,2509574.0,28637.0,76392d70-bbcb-429c-82df-853b72a926de,10509.0,
6371,Drew Anderson,Drew,Anderson,QB,QB,,Active,26.0,76,221,4040826.0,32152.0,17c30647-39b9-46c2-9ba5-599f6007fc71,14040.0,
398,Matt Shaughnessy,Matt,Shaughnessy,DE,DL,,Inactive,31.0,"6'5""",270,4042887.0,9335.0,29ffe81b-32dc-4bce-9aaf-aaeb5ff64df2,6064.0,
756,Bryan McCann,Bryan,McCann,CB,DB,,Inactive,29.0,"5'10""",186,13609.0,,ea2faa5d-9ace-4b32-9634-581d400945c5,,
7596,Elijah Moore,Elijah,Moore,WR,WR,BUF,Active,25.0,70,178,,,b1935e20-6bd6-4863-8d7e-702ec403491f,15280.0,
2379,Owamagbe Odighizuwa,Owamagbe,Odighizuwa,DE,DL,,Inactive,28.0,"6'3""",267,2510866.0,28462.0,398d28eb-4f22-4021-b748-81cfc1c6b4c0,10315.0,10456.0
1021,Michael McAdoo,Michael,McAdoo,ILB,LB,,Inactive,28.0,"6'7""",245,14853.0,25683.0,f521f50a-4073-4bc4-86e0-bfc6c0282f6b,7954.0,
7748,Dwayne Johnson,Dwayne,Johnson,DB,DB,NYG,Inactive,24.0,73,207,,,ddbe4da5-1393-4b1f-8708-92f66412d6a9,15755.0,
8799,Zaire Mitchell-Paden,Zaire,Mitchell-Paden,TE,TE,,Active,26.0,77,257,,,faaf7f80-d307-11ec-8b77-45b1765fd110,16530.0,
8146,Garrett Wilson,Garrett,Wilson,WR,WR,NYJ,Active,25.0,72,183,,,68d72fe0-79b2-4fdb-afd5-6c79676e77f3,15829.0,
13092,Steven Losoya,Steven,Losoya,OL,OL,,Active,,75,324,,,52e2caf0-25f7-11f0-a81e-3db0c435920f,,
5262,Steve Ishmael,Steve,Ishmael,WR,WR,,Inactive,26.0,74,212,3123992.0,31369.0,dd75b91c-07ff-4aa2-8409-02841824fee2,13075.0,13555.0
11552,Durell Nchami,Durell,Nchami,LB,LB,,Active,25.0,76,258,,,07175d70-948f-11ee-ba04-69d58b6911bd,17294.0,
6040,Tyree Jackson,Tyree,Jackson,TE,TE,WAS,Inactive,27.0,79,249,3916564.0,32415.0,2fc1c9f1-9e85-449a-9a87-fa8203e8e8f9,13551.0,
11390,Jake Guidone,Jake,Guidone,OG,OG,,Active,25.0,75,299,,,df6995b0-f01d-11ed-97df-a94b89ac5704,,
472,Darius Butler,Darius,Butler,FS,DB,,Inactive,34.0,"5'10""",192,12423.0,9305.0,1efa534b-cff5-4b6c-ab66-d402efc99b0e,6088.0,5277.0
8543,Drew Estrada,Drew,Estrada,WR,WR,,Active,25.0,72,196,,,619eedb0-c968-11ec-89b7-476565ea032f,16326.0,
5209,Mike Boone,Mike,Boone,RB,RB,,Active,30.0,70,206,3139033.0,31228.0,9424475a-fba7-4bfd-b79c-f372ad28082a,13067.0,13438.0
4739,Jack Lynn,Jack,Lynn,OLB,LB,,Active,28.0,75,240,2970711.0,30889.0,3f04b229-d38a-4346-b0c8-4d8c2c18c9d7,12275.0,
6092,Venzell Boulware,Venzell,Boulware,G,OL,,Inactive,,"6'3""",306,,,,,
4663,Austin Ekeler,Austin,Ekeler,RB,RB,WAS,Active,30.0,70,200,3068267.0,30423.0,e5b8c439-a48a-4f83-b63b-1a4d30e04cd3,12401.0,12563.0
1569,Barrett Jones,Barrett,Jones,C,OL,,Inactive,30.0,"6'4""",308,15908.0,26736.0,eb881031-ffac-4e6e-80c3-fdfbc6272642,8632.0,
2734,Todd Thomas,Todd,Thomas,ILB,LB,,Active,33.0,74,230,2513154.0,28852.0,525dca1a-0ef4-4a56-ace5-d5e03bdcf0a3,,
7286,Marvelle Ross,Marvelle,Ross,WR,WR,,Inactive,25.0,69,180,3939146.0,33140.0,cb617c41-2983-48c6-895e-b759db173528,14952.0,
13028,Elliott Davison,Elliott,Davison,DB,DB,,Active,23.0,72,190,,,9b9a1330-2551-11f0-9371-f9b494c39630,19169.0,
867,Orlando Franklin,Orlando,Franklin,G,OL,,Inactive,32.0,"6'7""",320,13996.0,24833.0,5997e86a-8bee-44ae-b640-7688815e12d7,7551.0,6600.0
1645,Sam Brenner,Sam,Brenner,C,OL,,Inactive,30.0,"6'2""",310,16375.0,27240.0,4878ca76-b5f6-4d81-96c2-314556007b18,9205.0,
2203,Nic Jacobs,Nic,Jacobs,TE,TE,,Inactive,28.0,"6'5""",269,17181.0,27927.0,451d7189-7d23-4288-adca-eebfa32f053b,9639.0,
9511,Keaton Mitchell,Keaton,Mitchell,RB,RB,BAL,Active,23.0,68,190,,,16341d80-f01f-11ed-97df-a94b89ac5704,16810.0,
1159,Riley Reiff,Riley,Reiff,T,"OL,OT",,Active,35.0,78,310,14930.0,25733.0,8048bdd1-62cf-4d01-8257-741a585dae8e,8119.0,7437.0
1059,Bobby Rainey,Bobby,Rainey,RB,RB,,Inactive,32.0,"5'8""",212,15501.0,26455.0,56185079-5d0a-416d-9dd8-932a58bc9df7,8413.0,8173.0
11121,AJ Finley,AJ,Finley,DB,DB,SEA,Inactive,23.0,72,188,,,08ca7920-e78f-11ed-81d0-c919bd0add9b,16993.0,
943,Kyle Rudolph,Kyle,Rudolph,TE,TE,,Active,33.0,78,258,14054.0,24830.0,1059e9dc-97df-4643-9116-883a0573d8b1,7246.0,6459.0
11093,David Perales,David,Perales,LB,LB,,Inactive,25.0,75,255,,,daf07480-e768-11ed-b481-7ddaf5db5f19,17450.0,
6802,A.J. Epenesa,A.J.,Epenesa,DE,DL,BUF,Active,26.0,78,260,4240585.0,32724.0,3fa3a270-f8b2-4d53-a265-84bc928af5c5,14501.0,
6182,Jordan Wyatt,Jordan,Wyatt,CB,DB,,Active,,72,195,3128431.0,,993410d1-47a0-425c-804c-6bbecf2dbe12,,
11375,Jarrett Horst,Jarrett,Horst,OL,OL,,Active,25.0,78,300,,,fb01c4d0-f015-11ed-9101-c10c4a75ea84,,
7521,Chris Blair,Chris,Blair,WR,WR,,Active,27.0,74,215,,,9281d541-8bcb-4785-a02e-76150910898e,15376.0,
5902,Penny Hart,Penny,Hart,WR,WR,,Inactive,27.0,68,180,3917546.0,32293.0,a296f2fe-7af8-4796-b50a-28ef010d0933,13616.0,
5717,Manase Hungalu,Manase,Hungalu,OLB,LB,,Active,27.0,73,238,3056487.0,31696.0,4a1e3f81-112e-4357-b3a4-a7cb7349bd1a,13202.0,
7352,Matt Cole,Matt,Cole,WR,WR,,Active,25.0,70,197,4041703.0,33236.0,da92303d-1419-4cde-aa52-b120635f364a,14914.0,
12543,Tahj Brooks,Tahj,Brooks,RB,RB,CIN,Active,23.0,69,220,,,8d50af87-f6dc-42cb-a7e7-11716667a1dc,18519.0,
8017,Evan Heim,Evan,Heim,OG,"OG,OL",,Active,24.0,76,305,,,4694f887-e7df-4d8b-9ae5-fe971256bf17,15665.0,
5944,Bobby Okereke,Bobby,Okereke,LB,LB,NYG,Active,29.0,74,235,3117253.0,31921.0,6c338c70-42d9-4d35-bf87-04fe7e2f690a,13782.0,
6240,Ron'quavion Tarver,Ron'quavion,Tarver,WR,WR,,Inactive,,,,4048681.0,,,,
1744,Robert Lester,Robert,Lester,SS,DB,,Inactive,29.0,"6'1""",211,16434.0,,cffccec0-ada1-4beb-9f4e-ac639115fb54,,
1217,Laron Byrd,Laron,Byrd,WR,WR,,Inactive,32.0,76,220,15536.0,26135.0,d120cfe1-1bd3-499c-a662-66b564f8651b,8518.0,
1980,Luke Bowanko,Luke,Bowanko,C,OL,,Inactive,30.0,78,300,16830.0,27733.0,1818c219-44ae-4cd4-b8fe-5d93e596e936,9772.0,
7438,Kristian Wilkerson,Kristian,Wilkerson,WR,WR,,Active,28.0,73,214,3910176.0,33349.0,b9a6720d-9c6f-46f2-bcee-b80550026437,15163.0,
7289,Doug Costin,Doug,Costin,DT,DL,,Active,25.0,74,295,4038987.0,33122.0,cc5a9d21-10cd-4966-ad17-44edb238834d,14951.0,
4092,Dalvin Tomlinson,Dalvin,Tomlinson,DT,DL,ARI,Active,31.0,75,335,2979860.0,30168.0,6371b42c-2783-49e8-8def-ce4d7dc91081,11946.0,
3220,Jarran Reed,Jarran,Reed,DT,DL,SEA,Active,32.0,75,315,3115312.0,29289.0,c02b49d3-ddc1-4ffc-9f40-487199882fa5,11217.0,11322.0
8020,Curtis Robinson,Curtis,Robinson,LB,LB,,Active,27.0,75,235,,,4c1b3190-50e2-4918-8e3b-7bb012f8b304,15338.0,
10939,Jay Ward,Jay,Ward,DB,DB,MIN,Active,25.0,73,188,,,7d06db84-b31e-4b68-a6cc-93fb87763a7f,16669.0,
2613,Tyrell Adams,Tyrell,Adams,LB,LB,,Active,30.0,74,228,3895228.0,29111.0,4688d4e5-bbea-41c9-8a6a-c06bc34ac7b4,10835.0,
690,Dekoda Watson,Dekoda,Watson,LB,LB,,Active,33.0,74,245,13482.0,24193.0,680fd5cf-3bdc-4317-bc99-cbd97fbebeb3,6606.0,
6896,Amik Robertson,Amik,Robertson,CB,DB,DET,Active,27.0,69,183,4239694.0,32809.0,23525664-b547-413b-9221-b09091b90edf,14709.0,
6795,Ross Blacklock,Ross,Blacklock,DT,DL,,Active,26.0,75,290,4038557.0,32709.0,7e2046da-1bdb-49b6-abb1-c35e725d84a3,14406.0,
8789,Tariqious Tisdale,Tariqious,Tisdale,DT,DL,,Active,24.0,77,285,,,fb89d160-d2f0-11ec-96a0-c3471a31202c,16522.0,
1717,Casey Walker,Casey,Walker,DT,DL,,Inactive,30.0,"6'1""",340,16441.0,27100.0,a0708495-9af6-42b6-b391-71520c71ac3c,9931.0,
11684,Blake Fisher,Blake,Fisher,OL,OL,HOU,Active,22.0,78,312,,,b38af46f-8c06-42e1-952e-d992da83eaca,17798.0,
736,Joique Bell,Joique,Bell,RB,RB,,Inactive,34.0,"5'11""",231,13536.0,24262.0,be9c9570-0c2f-4ea8-bcd4-cf298b7f14a8,6489.0,5986.0
11244,Kenneth Odumegwu,Kenneth,Odumegwu,DL,DL,,Active,24.0,78,259,,,9acb9170-ea7c-11ed-9dd6-9359588efa60,17532.0,
7197,Kristian Welch,Kristian,Welch,LB,LB,,Active,27.0,75,240,4036153.0,33005.0,0782b3a2-9693-40f6-aff2-a21bc8fa4c5d,15141.0,
12059,Michael Dowell,Michael,Dowell,DB,DB,,Active,25.0,73,221,,,4063bfe0-0728-11ef-aade-5b566af2ab88,18283.0,
2436,DeAndre Smelter,DeAndre,Smelter,WR,WR,,Inactive,30.0,74,227,3055912.0,28520.0,10cdb5a6-8990-49b7-8b9f-5a459d6d94b9,10232.0,10430.0
423,Brad Jones,Brad,Jones,LB,LB,,Inactive,34.0,"6'3""",242,12675.0,9482.0,f7201332-06df-4ad1-b7af-3752eeae6d76,,
6055,Natrez Patrick,Natrez,Patrick,LB,LB,,Active,25.0,75,242,3728310.0,32134.0,92e78492-1e80-453e-ab31-862e12ffe7d7,13973.0,
6349,Jayson Stanley,Jayson,Stanley,CB,DB,,Inactive,25.0,74,207,3915190.0,32120.0,bdeffac7-3509-4689-af1b-29e9fe86b008,14027.0,
12680,Rylie Mills,Rylie,Mills,DL,DL,SEA,Active,24.0,77,290,,,29a06739-05aa-45e9-ba8f-cb4a7e7d975a,18697.0,
12734,Donte Kent,Donte,Kent,CB,DB,PIT,Active,23.0,70,189,,,87d18965-9526-474f-8657-4fe8c3f5c8a2,18819.0,
8186,Devon Williams,Devon,Williams,WR,WR,,Active,,77,211,,,151059c0-c981-11ec-a1a0-57a82b503f37,15842.0,
6428,Taylor Cornelius,Taylor,Cornelius,QB,QB,,Inactive,,,,3122424.0,,,,
2377,Jamon Brown,Jamon,Brown,G,OL,,Active,28.0,76,340,2576647.0,28460.0,d34ef6d4-6a88-4207-9344-a867d120753f,10277.0,10484.0
4233,Zane Gonzalez,Zane,Gonzalez,K,K,,Active,29.0,72,202,3043234.0,30337.0,cd0f4ef0-9914-4125-be4d-804a72350ceb,11831.0,12425.0
6104,Alijah Holder,Alijah,Holder,DB,DB,,Active,25.0,74,188,3117249.0,32218.0,1e8293b4-25ec-479d-83b3-ef231d84ebca,13863.0,
11146,Christopher Dunn,Christopher,Dunn,K,K,,Active,25.0,68,175,,,db046ea0-e84d-11ed-b0f9-4913ed85ec87,17370.0,
13213,Lucas Scott,Lucas,Scott,FB,RB,,Active,22.0,75,290,,,9ecda000-2ffe-11f0-9156-0d63b2ee880c,19141.0,
8208,Tyler Badie,Tyler,Badie,RB,RB,DEN,Active,25.0,68,197,,,e62678b9-9816-420f-bf86-398e7fea7063,15893.0,
1855,Shaquelle Evans,Shaquelle,Evans,WR,WR,,Active,30.0,72,210,16811.0,27643.0,73972c5e-0ee9-4147-b0da-d0fd0f78f2f9,9473.0,
1604,Nick Williams,Nick,Williams,WR,WR,DEN,Active,32.0,70,184,16345.0,27201.0,c87f0526-a85d-439d-a447-070c66ede612,17647.0,
